ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
16658,340000,1,1,2,38,0,0,0,-1,-1,-1,86057,89605,87780,1680,1920,9151,5000,7785,1699,1920,9151,187000,0
16659,50000,1,2,2,34,0,0,0,0,0,0,48844,49335,49236,43524,27062,27923,1898,1996,2162,2000,1300,2000,0
16660,30000,1,2,1,39,0,0,0,0,0,0,20893,22206,19273,16469,14670,11214,2007,2000,2000,417,1500,1500,0
16661,360000,1,1,2,34,-2,-2,-2,-2,-2,-2,2739,1200,3118,0,162,4857,1206,3133,0,162,4881,445,0
16662,150000,1,1,1,46,0,0,0,0,0,0,150838,152696,136915,139449,140851,142160,6000,5000,7000,5165,5500,6000,0
16663,160000,1,3,2,28,2,2,2,2,2,0,152626,156752,152858,161801,114389,89684,8100,0,14025,0,5300,500,1
16664,30000,1,2,1,39,0,0,0,0,0,0,28628,29160,21075,17257,15874,9514,2003,2400,1200,317,190,0,0
16665,480000,1,1,1,47,-1,-1,-1,-1,0,0,10668,-2,454,150198,143388,157758,0,456,150244,2915,24550,100,0
16666,200000,1,2,1,45,-1,0,-1,-1,0,-1,98974,36829,31707,44433,4155,2114,10000,31727,44626,18,2124,9844,0
16667,50000,1,3,2,39,-1,-1,-1,0,0,0,238,-152,48257,48455,48195,48828,0,48799,1773,1711,1785,1745,1
16668,20000,1,2,1,32,1,2,2,2,2,0,17913,17328,20353,19966,19056,19445,0,3309,381,0,389,890,1
16669,60000,1,2,1,44,0,0,0,0,0,0,59331,54989,53898,54960,56054,55263,2000,2000,1962,1974,2159,2100,0
16670,200000,1,1,2,26,0,0,-2,-2,-2,-1,16000,0,0,0,0,-1108,0,0,0,0,40,84628,0
16671,20000,1,2,1,27,0,0,0,-2,-2,-2,16203,4550,0,0,0,0,2000,0,0,0,0,0,0
16672,440000,1,3,1,35,0,0,0,0,0,-1,13754,12364,11613,12651,13211,23600,2017,3000,3019,5011,23748,13633,0
16673,100000,1,1,2,34,-1,2,2,-1,-1,-2,772,772,-8,2562,0,0,0,8,2570,0,0,0,0
16674,100000,1,2,2,38,0,0,0,0,0,0,95933,96772,97240,98159,97481,97574,4499,4578,4606,3817,3998,3695,0
16675,100000,1,2,1,48,0,0,2,2,2,2,11574,14570,16045,16508,15969,17733,3500,2000,1000,0,2000,0,0
16676,230000,1,3,1,46,-2,-2,-2,-2,-2,-2,1313,1414,1258,2565,-5,1100,1421,1264,2577,0,1105,0,0
16677,50000,1,1,2,37,0,0,0,0,0,0,13191,14659,17097,18207,20580,22577,2000,3000,1700,3000,2500,5000,0
16678,50000,1,2,1,32,0,0,0,0,0,0,42163,38252,27396,23584,17272,17634,1472,1500,1282,618,640,644,0
16679,30000,1,2,1,41,1,2,0,0,0,0,14110,13591,14309,15320,15774,15950,0,1244,1255,709,578,741,0
16680,140000,1,2,2,32,1,2,2,2,2,3,67923,69412,67734,73079,75255,75757,3200,0,6500,4000,2000,3000,1
16681,60000,1,3,2,43,0,0,0,0,0,0,55800,53216,43077,36197,34283,20395,1782,1850,1318,5822,794,2000,0
16682,50000,1,3,1,41,1,2,2,2,0,0,26915,26184,29261,28444,28878,27655,0,3500,0,1100,1100,2000,0
16683,350000,1,2,2,36,0,0,0,0,0,0,249663,230738,232382,234254,211309,210897,8026,9503,9015,7511,8011,7361,0
16684,20000,1,3,1,44,2,2,2,2,2,0,11623,12436,12943,15428,14883,15494,1300,1000,2700,0,850,850,1
16685,20000,1,2,2,30,0,0,0,0,0,0,16320,28674,15491,16299,16428,0,1238,1392,1200,329,0,0,0
16686,50000,1,2,2,36,0,0,2,2,-2,-2,46712,50932,49400,0,0,0,5000,0,2000,0,0,0,0
16687,20000,1,2,1,41,1,2,2,2,0,0,19951,19314,20526,19360,19660,6000,0,2976,0,500,120,780,1
16688,110000,1,3,1,34,0,0,0,0,0,0,23751,25068,26351,26996,27754,28597,1717,2000,2000,1500,2000,5000,0
16689,200000,1,1,1,44,-1,2,2,-2,-2,-2,655,265,-125,-515,-905,-905,0,0,0,0,0,0,1
16690,260000,1,2,1,46,2,2,2,2,2,2,82683,84424,86472,87157,88526,90355,4000,4300,3000,3700,3400,3600,1
16691,150000,1,2,1,36,2,2,0,0,0,0,88655,86333,88931,92441,102903,105240,0,4000,5000,12000,4000,6000,1
16692,50000,1,2,2,33,0,0,0,0,0,0,23142,28202,30610,30227,18413,17195,5494,3202,3502,3200,2500,3000,0
16693,150000,1,2,2,35,-1,-1,-1,-1,-1,0,13059,11526,18301,15858,2744,2144,11526,18305,15861,2744,0,19682,0
16694,250000,1,1,2,35,2,2,2,2,2,2,153798,164692,160658,180382,182914,186838,15000,0,24000,7000,7000,6700,1
16695,50000,1,5,2,49,0,0,0,0,0,0,36869,31255,28040,20799,9584,9788,1615,2507,10814,344,359,401,0
16696,50000,1,2,1,47,0,0,0,0,0,0,38830,35866,30260,19187,19324,19192,1600,8820,1293,820,700,689,0
16697,50000,1,3,3,44,2,2,2,3,2,2,41755,40793,44084,44763,44939,46078,0,3949,1700,1200,2000,2000,0
16698,80000,1,3,2,40,1,2,2,2,2,2,81053,79337,82698,81467,49150,51303,300,6200,2139,0,4000,0,0
16699,20000,1,3,1,49,0,0,0,0,0,0,11572,27270,14375,15200,20000,16560,2820,4000,1200,5000,10000,0,0
16700,220000,1,2,1,47,2,4,3,2,2,2,233756,216591,197022,198088,187000,179703,3000,0,6000,0,14004,0,1
16701,120000,1,3,1,39,-1,2,2,0,0,3,12190,13091,12591,17366,22064,21432,1400,0,5000,5000,0,0,1
16702,200000,1,3,2,39,0,0,0,0,0,0,84184,95791,94901,92866,93514,85659,16000,5013,5024,10000,5000,10000,0
16703,30000,1,3,1,47,0,0,0,-1,0,0,118587,89271,91157,30420,30384,29774,6624,3000,31959,1052,1062,1114,0
16704,50000,1,2,2,43,0,0,0,0,0,0,50756,50552,49465,40020,10407,9037,1934,1917,2500,500,500,1000,0
16705,50000,1,3,2,42,2,0,0,0,0,2,4864,5876,6898,7910,8681,8397,1252,1274,1286,1057,0,306,0
16706,230000,1,2,1,45,0,0,0,0,-1,-1,42770,22080,16740,14029,1439,2269,2000,1347,3078,1509,9000,8000,0
16707,280000,1,2,2,33,0,0,0,0,0,0,265120,238661,223383,162196,165129,168295,9104,9401,6001,6001,6201,6201,0
16708,70000,1,1,2,43,0,0,0,0,0,0,68228,65935,67454,67592,36515,37426,2378,2600,2613,1500,1500,1500,0
16709,120000,1,2,1,40,-1,0,0,0,0,0,112123,114344,117684,117344,58800,0,4089,5179,2543,1176,0,0,0
16710,170000,1,1,2,39,0,0,0,0,0,0,138811,136227,136893,122820,120550,102054,5505,4849,4614,4600,3704,4506,0
16711,30000,1,3,1,41,1,2,2,0,0,0,17301,18015,17437,18448,18815,19210,1295,0,1306,673,698,1547,0
16712,20000,1,2,1,33,0,0,0,2,2,-2,18706,17483,19509,18828,0,0,1275,3081,0,0,0,0,1
16713,20000,1,3,2,35,0,0,0,0,0,0,16500,17012,18181,19331,19113,17996,1281,1450,1600,382,383,345,0
16714,220000,1,1,2,39,3,2,0,0,0,2,184140,187089,189680,193561,205161,205477,7500,7100,7203,15000,3500,4500,1
16715,50000,1,2,2,44,0,0,0,0,-1,-1,20995,21743,22300,4067,1290,0,3000,3007,1000,1290,0,0,0
16716,300000,1,6,1,46,0,0,0,0,0,-1,289299,297003,300153,9250,6088,2497,15000,13274,1010,185,2497,2497,0
16717,430000,1,2,2,29,-2,-2,-2,-2,-2,-2,1442,3058,0,980,0,0,3058,0,980,0,0,1030,0
16718,30000,1,2,1,36,-1,2,-1,-1,-1,-1,1226,390,390,390,390,0,0,390,390,390,0,780,1
16719,20000,1,3,3,46,0,0,0,0,0,0,14075,15523,17264,18325,15680,0,2000,2000,1500,500,0,0,0
16720,210000,1,1,1,40,0,0,0,0,0,0,119752,114952,108857,103789,96250,95788,10030,6053,10036,6027,10028,10030,0
16721,80000,1,2,1,31,0,0,0,0,0,0,47464,49665,50538,53314,27962,27873,3000,2000,29000,2004,2000,2000,1
16722,30000,1,3,2,31,0,0,0,0,0,0,28275,29772,27821,28075,29682,28001,2000,2000,2000,2014,2000,2000,0
16723,220000,1,1,1,47,2,2,2,0,0,0,165665,163494,162360,134989,124915,84959,2008,6000,6000,4000,2852,9000,1
16724,80000,1,2,2,32,0,0,0,0,0,0,22753,25046,23466,25689,29820,22082,3000,3000,3000,4500,830,2000,0
16725,480000,1,2,1,31,0,0,0,0,0,0,55346,58411,58883,59452,61168,56931,4000,3000,3000,3000,3000,3000,0
16726,150000,1,1,2,33,0,0,0,0,0,0,94020,78038,63176,52807,34199,32061,3040,5000,10116,5000,6000,3000,0
16727,60000,1,3,1,31,1,2,0,0,-2,-2,36243,35369,35320,0,0,0,0,1027,0,0,0,0,0
16728,80000,1,2,2,33,2,2,0,0,0,0,24928,24229,25832,27394,29922,31879,0,2000,2000,3000,2600,0,1
16729,50000,1,2,1,32,0,0,0,0,0,0,46827,48134,49550,48377,18727,19116,2084,2500,1135,497,514,335,0
16730,50000,1,3,2,34,1,2,2,2,2,2,33776,34824,33988,36311,36918,36191,1900,0,3200,1500,0,3000,1
16731,180000,1,3,1,42,0,0,0,0,0,0,177027,173635,172514,157768,126964,125456,7003,6500,7507,4500,5000,5000,0
16732,100000,1,2,1,39,0,0,0,0,-2,-2,10603,11735,12460,0,0,0,1315,1040,0,0,0,0,1
16733,240000,1,3,1,42,2,2,2,2,2,2,259511,258208,245397,245014,209834,195913,11000,0,12300,14288,0,6887,0
16734,50000,1,3,1,49,0,0,0,0,0,0,49331,46429,47446,39516,17643,32230,2000,3030,4000,2000,2800,2936,1
16735,20000,1,3,1,40,0,0,0,0,0,0,8151,9011,10858,12670,13157,13742,1153,2000,2000,1000,800,1000,0
16736,50000,1,2,1,30,0,0,0,0,0,0,48591,37944,50135,49526,19686,19374,12000,13000,5000,4010,6000,3000,0
16737,200000,1,2,1,31,-2,-2,-2,-2,-2,-2,6926,1747,642,0,0,0,1747,642,0,0,0,500,0
16738,180000,1,2,2,32,0,0,0,0,-2,-2,22832,19517,11988,0,0,0,1429,1000,0,0,0,0,0
16739,320000,1,1,2,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16740,200000,1,3,2,48,0,0,0,0,-1,-1,87035,79529,67675,56519,11884,14343,2915,2646,2208,12503,14869,0,0
16741,20000,1,2,2,41,0,0,0,2,2,0,10142,10869,13940,14755,14223,15337,1200,3250,1340,0,1500,5000,1
16742,200000,1,1,2,38,-2,-2,-2,-2,-2,-2,5607,0,316,499,672,100,0,316,499,672,100,0,0
16743,20000,1,3,2,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16744,50000,1,2,2,39,1,3,2,2,2,2,50180,49089,48935,18243,20285,17175,0,1266,0,2301,0,748,0
16745,50000,1,2,2,25,0,0,0,0,0,0,50479,48294,48735,45036,19246,18872,1649,11890,1367,668,675,673,1
16746,80000,1,2,1,43,0,0,0,0,0,0,44620,33729,40350,38812,33459,31650,1582,15350,1491,3459,1650,9028,0
16747,180000,1,1,2,33,0,0,0,-1,-1,-1,48252,39451,20027,15000,14958,-42,9024,1104,15000,14958,0,0,0
16748,80000,1,3,1,42,-2,-2,-2,-2,-2,-2,-1590,-6256,-10922,-15588,-20254,-24920,4666,4666,4666,4666,266,0,0
16749,150000,1,2,2,36,2,3,2,2,2,2,87021,86708,88909,90352,91355,93241,2000,4500,3800,3400,3500,3900,0
16750,20000,1,2,2,37,-1,-1,0,0,0,0,830,17597,17840,16342,16428,18167,17597,1332,1134,1000,2000,0,0
16751,300000,1,1,1,42,-1,-1,-1,-2,-2,-2,1653,1734,0,0,0,0,1734,0,0,0,0,0,0
16752,30000,1,2,2,35,1,3,3,2,0,0,25601,26886,26185,25470,25751,27179,2000,0,0,1000,2000,1000,0
16753,140000,1,2,1,49,0,0,0,0,0,0,35815,36800,37344,37933,38522,38519,1590,1926,1911,1500,1541,1559,0
16754,80000,1,1,1,36,1,2,3,2,-1,-1,8415,10305,9979,1261,1261,1261,2181,0,0,1261,1261,1261,1
16755,20000,1,2,1,45,0,0,0,0,-2,-2,13243,11699,12372,0,-800,0,1500,5017,0,0,800,0,0
16756,70000,1,2,1,35,0,0,0,0,0,0,69388,70480,66646,69641,46458,50679,3439,3237,4938,1693,5000,2200,1
16757,320000,1,2,2,36,0,0,0,0,0,0,318022,321560,150062,139555,116315,106541,10810,4746,4241,3275,3265,2865,0
16758,80000,1,2,1,46,0,-1,-1,2,-1,0,31290,780,390,780,780,390,780,390,0,1560,0,390,0
16759,50000,1,2,1,33,0,0,0,0,0,0,28086,29088,25692,24336,20243,18995,1500,2000,1410,1000,1000,1000,0
16760,80000,1,2,1,41,0,0,0,0,0,0,15824,12781,9994,10704,9201,6275,2000,2000,4000,1000,1000,1000,0
16761,110000,1,3,2,38,0,0,0,0,0,0,52708,51021,51166,42718,42183,40909,2469,2119,1857,1418,1390,1408,0
16762,50000,1,2,1,45,0,0,0,0,0,0,49573,49417,49085,33156,19344,18930,2245,1652,1497,10580,685,704,0
16763,50000,1,3,1,42,2,0,0,2,0,0,10343,12161,15061,14400,16000,18000,2000,3100,0,2000,2000,0,1
16764,20000,1,2,1,38,0,0,0,0,0,0,14966,16278,17012,17992,18350,18738,1565,1299,1279,637,663,1469,0
16765,120000,1,1,1,42,2,2,0,0,2,0,63598,61987,64373,69164,67453,72997,0,4000,6500,0,6639,4000,0
16766,30000,1,2,2,37,0,0,0,0,0,0,23422,24425,25463,26453,26987,28760,1397,1435,1425,959,2201,1200,0
16767,50000,1,2,3,34,0,0,0,0,0,0,8603,7757,8742,6041,5383,0,1200,1141,1006,0,0,0,0
16768,100000,1,3,2,35,1,2,0,-1,-1,-1,23704,21774,21818,1261,1261,1261,0,2000,1261,1261,1261,1651,1
16769,50000,1,2,2,35,3,2,2,2,2,-1,150,150,150,150,150,805,0,0,0,0,805,43340,0
16770,30000,1,2,2,34,0,0,0,0,-2,-2,17803,19126,19500,0,0,0,1626,1000,0,0,0,0,0
16771,40000,1,2,1,38,3,2,0,0,2,0,38291,37380,38180,40524,39720,39860,0,1706,3050,0,1565,1278,1
16772,190000,1,2,1,39,2,2,2,2,0,0,166611,170196,172122,167858,171192,174937,7820,6100,0,6127,6503,6500,1
16773,10000,1,3,1,39,1,2,0,0,0,0,10866,10094,9212,9633,9550,9334,0,1201,1062,254,288,365,1
16774,50000,1,3,1,43,0,0,0,0,0,0,50444,49654,49921,50512,20071,20277,2000,2050,1641,1000,1000,1000,0
16775,20000,1,2,2,34,0,0,0,2,0,0,17676,17650,18740,18373,18768,19315,2000,2500,1000,1000,1000,2000,0
16776,120000,1,3,2,37,-2,-2,-2,-2,-2,-2,2284,2007,1371,4639,360,2650,2007,1371,4639,360,2650,1947,0
16777,50000,1,3,2,43,0,0,0,0,-1,0,50517,48230,42674,4593,18007,18230,2015,1882,2119,45800,662,1000,0
16778,310000,1,1,2,31,0,0,0,0,0,0,279711,266417,271746,260673,199746,182994,10143,24932,10440,6265,6275,5830,0
16779,240000,1,3,2,45,1,2,0,0,0,0,221341,213264,207403,201331,195040,188968,7000,7500,7300,7000,7000,5869,0
16780,50000,1,2,1,47,1,-1,2,2,-1,-1,-658,46342,25600,-400,40000,0,47000,0,0,20400,0,0,1
16781,210000,1,1,2,40,-1,-1,-1,-1,-1,-1,1535,2652,179,1326,1326,1326,2652,179,1326,1326,1326,4182,1
16782,60000,1,2,1,31,1,2,2,2,0,0,16253,15695,18440,17838,17417,22102,0,3000,0,1000,5000,1000,0
16783,20000,1,2,2,31,0,0,0,0,2,2,13192,14202,15237,17164,17294,16110,1230,1265,2192,694,0,3134,1
16784,50000,1,2,2,43,0,0,0,0,0,0,50785,48709,50981,45793,46555,38816,3000,4414,1500,1042,2000,0,1
16785,30000,1,2,2,39,0,0,0,0,0,0,24065,25660,26257,27641,29335,10493,2005,2000,2000,2000,1000,1000,1
16786,60000,1,1,2,29,1,2,2,0,0,2,43434,44522,43222,43588,46564,47369,2100,0,1708,4000,2000,1903,1
16787,90000,1,2,2,29,0,0,0,-2,-2,-2,70559,51550,0,0,0,0,3000,0,0,0,0,0,0
16788,30000,1,2,1,32,0,0,0,0,0,2,12452,13439,14420,15838,17331,16973,1500,1500,2000,2000,0,3600,1
16789,30000,1,2,2,37,3,2,2,7,7,7,2379,2379,2379,2379,2379,2379,0,0,0,0,0,0,1
16790,220000,1,3,1,39,2,2,2,2,2,2,175808,179399,183039,185541,187984,191837,8000,8000,7000,7000,7000,0,1
16791,250000,1,5,1,39,-2,-2,-2,-2,-2,-2,14310,3697,0,0,0,0,3700,0,0,0,0,0,0
16792,450000,1,1,1,42,-1,0,-1,-1,-1,-1,2549,20499,2499,2499,0,11071,20449,2499,2499,0,11071,780,0
16793,30000,1,2,2,34,2,0,0,4,3,2,18402,19785,24633,23961,23289,22779,2000,5500,0,0,0,3400,0
16794,220000,1,2,1,37,0,0,0,0,0,0,13429,15688,17922,20111,22261,24392,2500,2500,2500,2500,2500,2500,0
16795,300000,1,1,2,30,-2,-2,-2,-2,-2,-2,901,901,901,1075,0,66,901,901,1075,0,66,66,0
16796,500000,1,2,2,30,0,0,0,0,0,0,135634,135796,133712,136069,67837,69514,5034,6000,5355,3500,2513,5000,0
16797,20000,1,2,2,34,1,2,0,0,0,0,15095,14459,12607,16430,19230,0,0,6000,5000,3000,0,0,0
16798,110000,1,2,2,32,0,0,0,0,0,-2,42015,38897,29059,20799,-1961,-1961,1575,1377,1007,0,0,66296,0
16799,10000,1,3,1,41,1,4,3,2,0,0,10711,10399,10092,9700,10000,9900,0,0,0,302,0,0,0
16800,20000,1,2,2,47,1,2,2,2,0,0,8557,8271,11127,10657,11178,11840,0,3000,0,1000,1000,1900,1
16801,230000,1,2,1,34,-1,-1,-1,-1,-1,-1,1344,-6,2190,3475,1791,2993,0,2196,3485,1796,3002,2601,0
16802,20000,1,2,2,35,1,2,2,2,2,2,15668,15119,17976,19088,18500,20712,0,3108,1700,0,3500,0,1
16803,50000,1,2,1,38,-1,-1,-1,-1,0,-1,1930,305,6270,6396,6596,3488,305,6270,6396,2200,3488,0,0
16804,200000,1,1,2,40,0,0,0,0,0,0,66052,68994,70825,73902,74943,76996,3800,3300,4000,2600,3000,3000,0
16805,80000,1,2,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,3000,0,0,0,0,0,0
16806,50000,1,3,2,43,-1,-1,-1,0,-1,-1,4166,4166,4216,4166,4166,4166,4166,4216,4116,4166,4166,4166,0
16807,50000,1,2,1,49,1,2,0,0,0,0,16747,16181,17912,19606,20969,25302,0,2000,2000,2000,5000,0,1
16808,110000,1,1,2,29,0,0,0,0,0,0,110721,111242,105199,104587,49001,45093,3938,5720,3078,2000,2000,2000,1
16809,110000,1,2,1,38,0,0,0,0,0,0,42617,42229,42214,41405,40846,40385,1678,2023,1574,1375,1468,1649,0
16810,220000,1,2,1,36,0,0,0,0,0,0,87431,114959,110700,58674,50247,85500,50005,20010,2481,20000,55827,34675,0
16811,140000,1,3,1,38,0,0,0,0,0,0,138329,138072,136377,106241,96986,94665,6806,4744,4546,3672,3602,4006,0
16812,50000,1,2,2,43,0,0,0,0,-2,-2,34326,34110,3552,0,0,0,3000,3505,0,0,0,0,0
16813,100000,1,2,1,40,2,2,2,2,2,0,70762,69025,74489,78660,76797,78404,0,6600,6000,0,3000,3100,1
16814,20000,1,1,2,38,0,0,0,0,0,0,15255,16507,16842,15151,16741,20540,5006,4015,2006,7137,18000,202,1
16815,50000,1,3,2,32,0,0,0,0,0,0,49760,51105,48516,19078,19220,19514,2189,1600,1600,700,700,857,1
16816,40000,1,2,2,33,0,0,-2,-2,-2,-2,23330,0,0,0,0,0,0,0,0,0,0,0,0
16817,180000,1,2,1,34,-1,-1,-1,-1,-1,-1,13067,6170,3439,1193,381,1516,6170,3444,1193,381,1516,542,0
16818,80000,1,3,2,34,0,0,0,0,0,0,45876,46565,47967,48804,49624,50031,1752,2154,1991,1811,1742,2000,0
16819,30000,1,2,2,34,0,0,0,0,0,0,26774,28014,29248,29254,19837,14793,2000,1694,1200,8697,2000,1000,0
16820,230000,1,2,1,35,0,0,-1,-1,-1,0,30798,28806,2425,2425,3850,2425,1000,2425,2425,3850,1000,15244,0
16821,20000,1,6,2,41,0,0,0,2,0,0,20101,20086,20221,19627,18948,0,1318,1973,1000,600,0,0,0
16822,350000,1,3,1,44,-1,-1,-1,-1,-1,-2,2161,7230,3301,4301,15,684,7426,3306,4301,15,684,2713,0
16823,20000,1,2,1,38,1,2,2,2,2,2,9599,9296,11813,11327,12137,11799,0,2676,0,1000,0,582,0
16824,130000,1,2,2,36,0,0,0,0,0,-1,91016,36706,19802,11515,4261,45718,1848,1394,1015,99,47657,1681,0
16825,50000,1,2,1,37,0,0,0,0,0,0,47832,49020,48272,49264,26206,27823,2000,3000,2000,1000,2000,2000,1
16826,100000,1,2,2,44,0,0,0,-1,-1,0,20439,6882,2456,1537,1642,110,1068,1007,1741,1646,100,0,1
16827,20000,1,2,1,40,0,0,0,2,0,0,12129,12919,14810,15267,15714,16308,1300,2100,1000,1000,1000,1000,1
16828,150000,1,1,1,43,-2,-2,-2,-2,-1,-1,1000,0,0,1522,5014,1000,0,0,1522,5014,1406,0,0
16829,230000,1,2,1,46,0,0,0,0,0,0,117255,109450,109794,109143,107996,109230,5400,5505,5505,4000,4500,5000,0
16830,470000,1,1,1,38,0,0,0,0,0,0,33277,34292,38423,197773,202722,46980,1869,5000,162546,5783,1689,1977,1
16831,50000,1,2,1,46,0,0,0,0,0,0,43719,44290,41245,42081,20328,20391,1700,1924,2015,1000,663,10000,0
16832,120000,1,3,1,49,0,-1,-1,-1,-1,-1,119440,3844,2290,780,8190,4600,3844,2299,780,8190,4600,1081,1
16833,20000,1,2,1,43,2,2,2,2,0,0,17233,18639,20035,19333,18135,14366,2000,2000,0,1000,500,1950,1
16834,10000,1,2,1,45,1,2,2,2,2,0,7953,9164,8876,10009,7169,8842,1500,0,1500,0,3000,2000,0
16835,50000,1,1,2,29,2,2,2,0,0,-2,7881,10415,3997,1047,0,0,3000,0,1000,0,0,0,1
16836,360000,1,1,2,30,-2,-2,-2,-2,-2,-2,1246,17234,387,776,810,0,17328,388,779,814,0,0,0
16837,100000,1,5,1,38,0,0,0,0,0,0,101330,100278,100733,96038,94646,96631,3824,4311,3648,3370,3492,3614,0
16838,170000,1,1,2,36,-1,-1,-1,-1,-1,-1,8433,644,7567,0,499,576,644,7567,0,499,576,0,0
16839,30000,1,2,2,43,2,2,2,2,2,2,14697,17332,16770,18483,17888,19097,3200,0,2300,0,1500,0,1
16840,230000,1,1,1,37,1,-1,-1,2,-1,0,0,2062,5056,3050,3700,1900,2062,3050,0,3700,0,2436,1
16841,150000,1,1,2,35,0,0,0,0,0,0,114997,118821,121362,124687,125223,98890,4884,5100,6000,3142,3300,3323,0
16842,260000,1,2,2,37,-1,-1,-1,-1,-1,-2,3000,150,-850,300,-832,-832,150,0,1000,0,0,0,0
16843,80000,1,3,1,48,0,0,0,0,0,0,76288,71659,67528,64035,60612,57532,3003,2403,3003,3001,2401,3109,0
16844,20000,1,2,2,43,0,0,0,0,0,0,19656,30177,16263,17287,17699,18413,1300,2600,1300,700,1000,700,0
16845,240000,1,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16846,50000,1,2,1,40,1,2,0,0,0,0,49039,47949,49235,49577,17063,17634,0,2058,1400,762,1000,650,1
16847,50000,1,1,2,45,0,0,0,0,0,0,42931,45556,43809,36493,20069,20210,6004,1805,1255,1003,1111,3002,0
16848,100000,1,2,2,45,2,2,2,2,0,0,65781,60114,59478,54336,50640,49113,0,4817,6,1700,3650,0,1
16849,20000,1,3,2,40,0,0,0,0,0,0,16884,17891,19078,19800,20000,0,1291,1478,1200,400,0,0,0
16850,150000,1,1,1,41,2,2,2,2,0,0,116699,113358,124745,121249,124237,132252,0,14779,0,5000,10000,5000,1
16851,230000,1,2,3,37,-1,0,0,0,0,-1,11770,16479,20474,26492,326,1056,10000,5000,16492,0,1056,326,0
16852,20000,1,2,1,45,0,0,0,0,0,0,19473,19868,16749,17538,13840,7370,1896,1417,1206,284,147,4937,0
16853,390000,1,2,2,33,0,0,0,0,0,0,30209,31193,31440,38001,48301,28131,1804,2561,8122,11000,20015,1002,0
16854,80000,1,2,1,36,3,2,2,4,4,3,600,600,600,600,600,300,0,0,0,0,0,0,1
16855,270000,1,1,2,35,1,-2,-2,-2,-2,-2,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0,0
16856,20000,1,2,1,37,0,0,0,0,0,0,15429,16436,17584,18166,8190,8190,1270,1418,1000,3144,0,0,0
16857,150000,1,2,1,45,2,3,3,2,0,0,152180,157719,155368,123906,128597,105967,9500,2000,0,8000,9000,15000,0
16858,50000,1,1,2,36,0,0,0,0,0,0,49750,48854,47892,49439,48630,49160,2100,2000,2500,2413,2000,1987,0
16859,160000,1,1,1,47,1,2,2,2,2,3,58706,57384,59875,61518,65152,64074,0,3200,3000,5000,0,3000,1
16860,360000,1,1,2,33,-2,-2,-2,-2,-2,-2,714,-68,-68,-68,4132,-2,7,0,0,4200,48,5500,0
16861,150000,1,3,1,40,0,0,0,0,0,0,121544,123615,126733,130241,132466,134808,5000,4533,5000,3724,3829,3900,0
16862,500000,1,1,1,46,0,0,0,0,0,0,11471,13270,14245,15199,20980,18255,2000,1500,1219,6000,1000,1000,0
16863,220000,1,1,1,35,-1,-1,-1,-1,0,-1,753,6213,762,5106,700,1364,6220,762,5806,0,1364,500,1
16864,280000,1,1,1,46,1,-2,-1,-1,-1,-1,0,0,26330,6880,797,4898,0,26330,6880,797,4898,3680,1
16865,30000,1,1,2,38,1,2,0,0,0,0,96258,69707,71904,62630,57406,46231,0,4000,5000,8000,1460,40000,0
16866,500000,1,3,2,36,0,-1,-1,-1,-1,0,9001,1687,1409,16200,19880,9110,1702,1422,16281,20062,500,25070,0
16867,360000,1,2,1,40,-2,-2,-2,-2,-2,-2,0,256,0,425,1529,0,256,0,425,1529,0,590,0
16868,400000,1,1,1,38,1,2,2,2,-1,0,36838,26214,16199,3320,111353,103569,65,3383,20,112679,3699,3567,0
16869,350000,1,2,1,43,-2,-2,-2,-2,-2,-2,6088,3405,7763,20573,2367,11486,3436,7813,20604,2376,11493,13885,0
16870,20000,1,2,2,36,1,4,3,3,2,3,15557,15015,16079,15528,16477,15930,0,1600,0,1500,0,0,1
16871,110000,1,2,1,36,1,2,0,0,0,0,112875,108481,108418,105373,71733,61020,0,4308,3196,2536,2322,2001,0
16872,30000,1,3,2,31,1,3,2,0,0,0,31405,30588,26860,21165,21281,22938,0,0,1646,762,2000,0,1
16873,20000,1,2,2,45,0,0,0,0,0,0,19856,20007,20319,20638,20025,15463,1316,1458,1277,494,427,4000,1
16874,180000,1,1,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16875,140000,1,2,2,48,0,0,2,2,2,0,119965,124944,124901,129675,121292,121343,8506,4706,9463,16,5002,10006,0
16876,300000,1,1,2,43,-1,-1,-1,-1,0,0,163,2508,8534,14378,16245,19047,2508,8534,14378,4000,6550,0,0
16877,240000,1,3,2,41,0,0,0,0,0,0,218435,205981,187258,189435,145032,147370,5778,17020,5268,4179,4903,4236,0
